"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"83",Aug 2015,7.14,0.1,2.8882,14.0124,0.0568,0.4052,0.6917,76.6951,-3.8611,-4.6194,-11.4809,-16.7035,1.4716,8.163,36.3006,-63.4128,-285.9903,-3.0216,-15.7321,32.5,36.8078,13.9726,122.1384
"84",Nov 2015,16.07,0.15,3.0403,10.2134,0.0348,0.3403,0.4609,263.9835,8.7499,9.9554,16.5904,4.4541,3.9631,-8.6522,-33.4182,10.998,-18.961,-158.1602,18.6383,-9.434,-33.3671,122.1384,-43.1471
"85",Feb 2016,7.74,0.35,3.0635,11.8277,0.0453,0.3827,0.5639,108.0156,-7.0673,-8.9466,-5.3497,-9.6353,-8.2432,4.5017,21.0191,60.7339,-149.0385,-549.7449,-20.9556,-0.6944,22.3476,-43.1471,-8.695
"86",May 2016,8.26,0.56,2.8042,10.262,0.0395,0.3853,0.5043,119.5717,1.9488,-1.5142,5.1917,7.5904,-0.3415,2.6394,-10.9474,35.1598,-420.2614,-64.4923,3.088,-15.7343,-10.5692,-8.695,-10.7304
"87",Aug 2016,7.65,0.27,2.7203,13.7844,0.059,0.4283,0.75,74.5467,-1.1217,-2.9018,-1.6087,0.0933,-0.7587,9.9102,47.6359,-39.1047,-84.4898,81.3099,-15.2645,14.9378,48.721,-10.7304,-7.1827
"88",Nov 2016,7.41,0.45,3.0643,10.2934,0.0372,0.3611,0.5089,106.2881,7.0713,9.7471,14.8815,-2.5732,1.2988,-9.723,-32.5861,33.5645,-510.5263,-140.0881,63.1816,-19.4946,-32.1467,-7.1827,-8.553
"89",Feb 2017,7.28,0.49,3.0744,13.5318,0.0493,0.3642,0.6912,78.4722,2.2073,1.2117,0.9778,0.8804,3.2378,3.0807,35.5107,10.7996,-332.0513,-247.2527,-7.3289,17.9372,35.8224,-8.553,0.2916
"90",May 2017,7.12,0.34,2.9341,11.6169,0.0433,0.3731,0.6134,89.5174,0.4622,-0.8886,4.0431,3.8513,-2.476,2.9056,-11.6564,-16.6823,-28.1768,-11.6418,-5.2972,25.0951,-11.2558,0.2916,-3.1058
"91",Aug 2017,7.37,0.19,2.6737,10.4741,0.0402,0.3836,0.5823,95.5865,1.6682,0.8156,7.3933,10.6321,-3.3368,4.5292,-5.754,-35.3206,-97.6923,68.5811,-10.3729,-17.9331,-5.0701,-3.1058,-10.3742
"92",Nov 2017,7.59,0.67,2.4566,8.9666,0.0319,0.3556,0.4714,118.3284,1.7254,2.4086,5.5174,11.4597,-1.9595,-5.6891,-19.2632,130.087,1683.3333,-78.3567,26.1061,-15.9259,-19.0452,-10.3742,12.9628
